24,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
24,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
24,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
24,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
24,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
25,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
25,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065263686,1037257603,0,0,2
25,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065161780,3189391329,0,0,2
25,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
25,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065262583,3184826075,0,0,2
25,17050,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
25,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
25,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
25,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
25,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
25,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
25,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
26,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
26,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065263686,1037257603,0,0,2
26,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065227523,3187292374,0,0,2
26,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
26,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065299820,3181593532,0,0,2
26,17050,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
26,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
26,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
26,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
26,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
26,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
26,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
27,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
27,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065236507,1039213929,0,0,2
27,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065227523,3187292374,0,0,2
27,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
27,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065299820,3181593532,0,0,2
27,17050,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
27,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
27,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
27,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
27,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
27,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
27,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
28,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
28,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065236507,1039213929,0,0,2
28,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065308628,3180672570,0,0,2
28,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
28,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065337226,3174222064,0,0,2
28,17050,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
28,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
28,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
28,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
28,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
28,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
28,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
29,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
29,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065174011,1041581230,0,0,2
29,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065308628,3180672570,0,0,2
29,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
29,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065337226,3174222064,0,0,2
29,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065112876,3190600880,0,0,2
29,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
29,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
29,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
29,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
29,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
29,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
30,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
30,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065174011,1041581230,0,0,2
30,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065351435,3161372905,0,0,2
30,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
30,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065347322,3168345633,0,0,2
30,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065112876,3190600880,0,0,2
30,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
30,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
30,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
30,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
30,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
30,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
31,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
31,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065063821,1044209577,0,0,2
31,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065351435,3161372905,0,0,2
31,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
31,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065347322,3168345633,0,0,2
31,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065240580,3186420296,0,0,2
31,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
31,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
31,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
31,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
31,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
31,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
32,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
32,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065063821,1044209577,0,0,2
32,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065349112,1018507240,0,0,2
32,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
32,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065353114,996415949,0,0,2
32,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065240580,3186420296,0,0,2
32,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
32,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
32,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
32,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
32,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
32,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
33,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
