80,17647,1064786260,3196320302,1048935419,1048935419
80,17675,1062321858,3205678710,1058907894,1058907894
80,17689,1062873958,1057353436,3205296736,3205296736
80,17717,1065352326,1009303473,3156981233,3156981233
80,17731,3211934656,3198526284,1051241504,1077148247
80,17745,1065264842,3184651837,1034428604,1034428604
80,17773,1064965236,1046147545,3193742833,3193742833
80,17787,1064718845,1049327090,3198985121,3198985121
80,17801,3211826898,1051653655,3199373080,1079992766
80,17815,1063817720,1054210937,3201486045,3201486045
80,17829,0,0,1044657256,1044657256
80,17843,3199596027,3211741601,1067093539,1073189267
80,17857,1061109432,3207212588,1060776088,1060776088
80,17871,1062948548,3204714406,1058143632,1058143632
80,17885,3211766550,1051980308,3199721320,1080036296
80,17899,0,0,1033829600,1078204404
80,17913,3212079368,1050156058,3197792504,1079795194
80,17941,3208594857,3207210590,1011784192,1011784192
80,17955,1062927313,3204749573,1057710594,1057710594
80,17969,3206796799,1061467414,3211879540,1082307708
80,17983,1064764490,3196481887,1049102768,1049102768
80,17997,1065347832,1020232774,1041018764,1041018764
80,18011,1063591723,1055154430,3203184927,3203184927
80,18025,1065348872,3166332629,3164722124,3164722124
80,18039,1065353201,3131916671,984433027,984433027
80,18053,3209907016,3205531997,1058641384,1076013665
80,18067,0,0,3211998724,3211998724
80,18081,3210019279,1057882110,3205924436,1080996208
80,18095,1064079707,3200494464,1053345462,1053345462
80,18109,1062533728,1057884964,3206412250,3206412250
80,18123,1064932121,1046739886,3194349806,3194349806
80,18137,1058911775,3209275045,1065047816,1065047816
80,18165,1065038988,3192209914,1044807584,1044807584
80,18179,3209200653,3206489844,1059831768,1075716069
80,18193,0,0,3187461728,1079047758
80,18207,1064765453,3196474811,1053065681,1053065681
80,18221,3212833397,3165030369,1017547520,1078444741
80,18235,1064425896,3198672090,1057289600,1057289600
80,18249,3211898718,3198734278,1051461568,1077120739
80,18277,0,0,1066038668,1066038668
80,18291,0,0,3212938494,1082452781
80,18305,1064150827,1052661323,3202005147,3202005147
80,18319,1064704445,3196911873,1049549212,1049549212
80,18333,1062691989,1057643184,3205961720,3205961720
80,18347,1062072801,1058541507,3206730129,3206730129
80,18361,0,0,1059181012,1075878758
80,18375,0,0,1066946469,1066946469
80,18389,0,0,3205633594,3205633594
80,18403,0,0,0,0
80,18417,1064073224,3200525769,1054354994,1054354994
80,18431,1065314697,1032499983,3179990594,3179990594
80,18445,1064738684,3196669400,1050261100,1050261100
80,18459,0,0,3205239980,1080825094
